time,heartrate
1097.5053310394287,1.5621397166585245
1107.6626777648926,1.558915486077186
1117.8195476531982,1.5750366389838786
1127.976655960083,1.5718124084025402
1138.1332874298096,1.5847093307278945
1148.2901573181152,1.5976062530532487
1158.4477424621582,1.6137274059599411
1168.6041355133057,1.6298485588666336
1178.7607669830322,1.6330727894479729
1188.9255046844482,1.645969711773327
1199.0816593170166,1.6524181729360037
1209.2382907867432,1.6620908646800194
1219.3944454193115,1.6620908646800194
1229.5503616333008,1.6975574010747436
1239.7339344024658,1.7362481680508062
1249.9001026153564,1.7588177821201754
1260.0581645965576,1.765266243282853
1270.2157497406006,1.7588177821201754
1280.3723812103271,1.7394723986321445
1290.5306816101074,1.7265754763067904
1300.6882667541504,1.7072300928187587
1310.8439445495605,1.6943331704934046
1320.998191833496,1.6814362481680505
1331.150770187378,1.6749877870053738
1341.3043022155762,1.655642403517342
1351.4575958251953,1.6491939423546653
1361.6104125976562,1.6491939423546653
1371.7634677886963,1.645969711773327
1381.9172382354736,1.645969711773327
1392.0705318450928,1.645969711773327
1402.2226333618164,1.642745481191988
1412.3756885528564,1.6524181729360037
1422.5282669067383,1.6491939423546653
1432.6815605163574,1.658866634098681
1442.8343772888184,1.6685393258426962
1452.9876708984375,1.6717635564240354
1463.1412029266357,1.6749877870053738
1473.2952117919922,1.6749877870053738
1483.4473133087158,1.6717635564240354
1493.6003684997559,1.6749877870053738
1503.7543773651123,1.6653150952613578
1513.9062404632568,1.658866634098681
1524.0607261657715,1.655642403517342
1534.2140197753906,1.6362970200293112
1544.368028640747,1.6362970200293112
1554.5201301574707,1.6395212506106496
1564.673662185669,1.6395212506106496
1574.8264789581299,1.6491939423546653
1584.9802494049072,1.645969711773327
1595.1316356658936,1.658866634098681
1605.2851676940918,1.645969711773327
1615.4379844665527,1.6395212506106496
1625.5900859832764,1.6395212506106496
1635.7431411743164,1.6524181729360037
1645.8971500396729,1.645969711773327
1656.0499668121338,1.6395212506106496
1666.2018299102783,1.6524181729360037
1676.3548851013184,1.6491939423546653
1686.5079402923584,1.645969711773327
1696.6607570648193,1.6491939423546653
1706.8126201629639,1.645969711773327
1716.9654369354248,1.6524181729360037
1727.118968963623,1.6491939423546653
1737.2722625732422,1.6524181729360037
1747.424602508545,1.655642403517342
1757.5774192810059,1.6653150952613578
1767.7302360534668,1.658866634098681
1777.8818607330322,1.655642403517342
1788.0351543426514,1.658866634098681
1798.1884479522705,1.655642403517342
1808.3415031433105,1.645969711773327
1818.493127822876,1.645969711773327
1828.645944595337,1.6491939423546653
1838.798999786377,1.6524181729360037
1848.952054977417,1.6620908646800194
1859.1036796569824,1.658866634098681
1869.2569732666016,1.655642403517342
1879.4095516204834,1.6524181729360037
1889.5623683929443,1.6330727894479729
1899.7139930725098,1.5814851001465562
1909.867525100708,1.5298974108451393
1920.020580291748,1.4912066438690768
1930.1741123199463,1.4621885686370295
1940.3257369995117,1.4525158768930144
1950.4787921905518,1.4654127992183685
1960.6311321258545,1.4621885686370295
1970.7841873168945,1.4944308744504151
1980.9362888336182,1.5621397166585245
1991.0888671875,1.6137274059599411
2001.2428760528564,1.6395212506106496
2011.3959312438965,1.6717635564240354
2021.547794342041,1.6685393258426962
2031.700611114502,1.6653150952613578
2041.8543815612793,1.655642403517342
2052.0055294036865,1.6330727894479729
2062.1588230133057,1.6169516365412795
2072.3116397857666,1.5814851001465562
2082.465171813965,1.5524670249145087
2092.616558074951,1.5427943331704936
2102.7703285217285,1.5073277967757694
2112.9231452941895,1.4750854909623836
2123.076915740967,1.4525158768930144
2133.228302001953,1.4492916463116752
2143.380880355835,1.4557401074743528
2153.5327434539795,1.4783097215437226
2163.6862754821777,1.5137762579384462
2173.837661743164,1.5395701025891544
2183.9914321899414,1.5621397166585245
2194.1442489624023,1.5847093307278945
2204.298257827759,1.5685881778212019
2214.449644088745,1.5750366389838786
2224.6029376983643,1.5814851001465562
2234.7559928894043,1.5814851001465562
2244.969367980957,1.5976062530532487
2255.1279067993164,1.600830483634587
2265.2838230133057,1.6137274059599411
2275.437116622925,1.6330727894479729
2285.590887069702,1.6524181729360037
2295.742988586426,1.6749877870053738
2305.9425354003906,1.700781631656082
2316.1120414733887,1.7201270151441128
2326.2689113616943,1.7297997068881288
2336.4243507385254,1.7201270151441128
2346.5795516967773,1.700781631656082
2356.733560562134,1.6846604787493895
2366.8861389160156,1.6717635564240354
2377.03537940979,1.6749877870053738
2387.1896266937256,1.6653150952613578
2397.343158721924,1.6685393258426962
2407.4954986572266,1.7104543234000977
2417.649507522583,1.7684904738641913
2427.8030395507812,1.8265266243282854
2437.9570484161377,1.8813385442110404
2448.1093883514404,1.9329262335124573
2458.2624435424805,1.974841231069858
2468.4159755706787,1.9812896922325356
2478.569984436035,1.9490473864191498
2488.722801208496,1.8813385442110404
2498.8765716552734,1.7878358573522228
2509.0298652648926,1.6846604787493895
2519.1845893859863,1.5427943331704936
2529.336929321289,1.3848070346849044
2539.489984512329,1.194577430385931
2549.6435165405273,0.9237420615534931
2559.7965717315674,0.4562286272594037
2569.950580596924,0.0016121152906691805
2580.1072120666504,0.004836345872007541
2590.2609825134277,0.0016121152906691805
2600.414514541626,0.0016121152906691805
2610.567092895508,0.0016121152906691805
2620.7199096679688,0.008060576453346634
2630.873918533325,0.0016121152906691805
2641.0276889801025,0.0016121152906691805
2651.186943054199,0.0016121152906691805
2661.3411903381348,0.004836345872007541
2671.495199203491,0.0016121152906691805
2681.6489696502686,0.0016121152906691805
2691.800832748413,0.0016121152906691805
2701.9546031951904,0.0016121152906691805
2712.1081352233887,0.0016121152906691805
2722.261905670166,0.0016121152906691805
2732.4140071868896,0.0016121152906691805
2742.567300796509,0.0016121152906691805
2752.720355987549,0.008060576453346634
2762.8743648529053,0.0016121152906691805
2773.0274200439453,0.0016121152906691805
2783.1811904907227,0.0016121152906691805
2793.334722518921,0.004836345872007541
2803.4870624542236,0.004836345872007541
2813.6391639709473,0.0016121152906691805
2823.7926959991455,0.008060576453346634
2833.9459896087646,0.0016121152906691805
2844.099760055542,0.0016121152906691805
2854.2513847351074,0.0016121152906691805
2864.405393600464,0.0016121152906691805
2874.558448791504,0.0016121152906691805
2884.7122192382812,0.008060576453346634
2894.8655128479004,0.008060576453346634
2905.0192832946777,0.0016121152906691805
2915.1718616485596,0.008060576453346634
2925.325870513916,0.0016121152906691805
2935.4782104492188,0.004836345872007541
2945.6324577331543,0.0016121152906691805
2955.7859897613525,0.0016121152906691805
2965.939521789551,0.0016121152906691805
2976.0913848876953,0.0016121152906691805
2986.2453937530518,0.0016121152906691805
2996.399164199829,0.004836345872007541
3006.552219390869,0.0016121152906691805
3016.704559326172,0.0016121152906691805
3026.858329772949,0.004836345872007541
3037.0113849639893,0.004836345872007541
3047.1644401550293,0.0016121152906691805
3057.316541671753,0.008060576453346634
3067.469596862793,0.004836345872007541
3077.622652053833,0.004836345872007541
3087.775945663452,0.0016121152906691805
3097.9278087615967,0.008060576453346634
3108.0806255340576,0.0016121152906691805
3118.2336807250977,0.004836345872007541
3128.387451171875,0.0016121152906691805
3138.5393142700195,0.008060576453346634
3148.6926078796387,0.0016121152906691805
3158.846139907837,0.0016121152906691805
3168.9982414245605,0.0016121152906691805
3179.1512966156006,0.004836345872007541
3189.3041133880615,0.0016121152906691805
3199.4571685791016,0.008060576453346634
3209.608793258667,0.0016121152906691805
3219.762086868286,0.0016121152906691805
3229.914903640747,0.0016121152906691805
3240.093946456909,0.004836345872007541
3250.2546310424805,0.008060576453346634
3260.4103088378906,0.0016121152906691805
3270.5652713775635,0.0016121152906691805
3280.7185649871826,0.008060576453346634
3290.8713817596436,0.0016121152906691805
3301.0246753692627,0.0016121152906691805
3311.1774921417236,0.004836345872007541
3321.3322162628174,0.0016121152906691805
3331.4850330352783,0.008060576453346634
3341.639995574951,0.008060576453346634
3351.7937660217285,0.0016121152906691805
3361.9484901428223,0.0016121152906691805
3372.101068496704,0.0016121152906691805
3382.2548389434814,0.0016121152906691805
3392.408609390259,0.0016121152906691805
3402.561664581299,0.0016121152906691805
3412.7135276794434,0.0016121152906691805
3422.8675365448,0.0016121152906691805
3433.0217838287354,0.0016121152906691805
3443.17626953125,0.0016121152906691805
3453.3281326293945,0.0016121152906691805
3463.48237991333,0.0016121152906691805
3473.6361503601074,0.004836345872007541
3483.7985038757324,0.0016121152906691805
3493.955612182617,0.0016121152906691805
3504.11057472229,0.0016121152906691805
3514.2650604248047,0.008060576453346634
3524.4200229644775,0.0016121152906691805
3534.5749855041504,0.004836345872007541
3544.729709625244,0.008060576453346634
3554.884195327759,0.0016121152906691805
3565.0384426116943,0.0016121152906691805
3575.1900672912598,0.008060576453346634
3585.344076156616,0.0016121152906691805
3595.4973697662354,0.0016121152906691805
3605.6511402130127,0.004836345872007541
3615.8032417297363,0.0016121152906691805
3625.95534324646,0.008060576453346634
3636.1091136932373,0.004836345872007541
3646.2631225585938,0.0016121152906691805
3656.416893005371,0.0016121152906691805
3666.569232940674,0.011284807034684995
3676.723003387451,0.0016121152906691805
3686.8762969970703,0.0016121152906691805
3697.0298290252686,0.011284807034684995
3707.181453704834,0.0016121152906691805
3717.3357009887695,0.0016121152906691805
3727.4887561798096,0.0016121152906691805
3737.6420497894287,0.011284807034684995
3747.793674468994,0.004836345872007541
3757.9472064971924,0.0016121152906691805
3768.1005001068115,0.0016121152906691805
3778.252601623535,0.0016121152906691805
3788.4061336517334,0.0016121152906691805
3798.5594272613525,0.0016121152906691805
3808.712959289551,0.0016121152906691805
3818.8648223876953,0.0016121152906691805
3829.0181159973145,0.0016121152906691805
3839.1716480255127,0.0016121152906691805
3849.325180053711,0.0016121152906691805
3859.4765663146973,0.0016121152906691805
3869.6296215057373,0.0016121152906691805
3879.7824382781982,0.0016121152906691805
3889.9357318878174,0.0016121152906691805
3900.0868797302246,0.004836345872007541
3910.2399349212646,0.0016121152906691805
3920.3927516937256,0.0016121152906691805
3930.544376373291,0.0016121152906691805
3940.696954727173,0.008060576453346634
3950.850248336792,0.004836345872007541
3961.0040187835693,0.0016121152906691805
3971.1554050445557,0.004836345872007541
3981.309413909912,0.0016121152906691805
3991.4629459381104,0.0016121152906691805
4001.6167163848877,0.004836345872007541
4011.768579483032,0.0016121152906691805
4021.9221115112305,0.004836345872007541
4032.0754051208496,0.0016121152906691805
4042.2279834747314,0.004836345872007541
4052.3808002471924,0.004836345872007541
4062.5345706939697,0.0016121152906691805
4072.6873874664307,0.0016121152906691805
4082.8404426574707,0.0016121152906691805
4092.992067337036,0.004836345872007541
4103.145360946655,0.004836345872007541
4113.298416137695,0.0016121152906691805
4123.452186584473,0.0016121152906691805
4133.603572845459,0.011284807034684995
4143.7671184539795,0.0016121152906691805
4153.925895690918,0.0016121152906691805
4164.081811904907,0.008060576453346634
4174.236059188843,0.0016121152906691805
4184.390306472778,0.008060576453346634
4194.543361663818,0.0016121152906691805
4204.694986343384,0.0016121152906691805
4214.848279953003,0.004836345872007541
4225.001335144043,0.011284807034684995
4235.153675079346,0.004836345872007541
4245.333194732666,0.0016121152906691805
4255.496025085449,0.0016121152906691805
4265.65146446228,0.004836345872007541
4275.806665420532,0.0016121152906691805
4285.961389541626,0.0016121152906691805
4296.114683151245,0.0016121152906691805
4306.267976760864,0.0016121152906691805
4316.420078277588,0.0016121152906691805
4326.573848724365,0.004836345872007541
4336.7600440979,0.0016121152906691805
4346.915245056152,0.0016121152906691805
4357.067584991455,0.0016121152906691805
4367.221355438232,0.008060576453346634
4377.374887466431,0.004836345872007541
4387.527942657471,0.004836345872007541
4397.680044174194,0.0016121152906691805
4407.8333377838135,0.008060576453346634
4417.98734664917,0.0016121152906691805
4428.138017654419,0.0016121152906691805
4438.291549682617,0.0016121152906691805
4448.4453201293945,0.0016121152906691805
4458.598375320435,0.0016121152906691805
4468.750715255737,0.0016121152906691805
4478.904247283936,0.0016121152906691805
4489.057540893555,0.004836345872007541
4499.211549758911,0.0016121152906691805
4509.363174438477,0.0016121152906691805
4519.516229629517,0.0016121152906691805
4529.669284820557,0.008060576453346634
4539.821624755859,0.0016121152906691805
4549.973964691162,0.004836345872007541
4560.126543045044,0.011284807034684995
4570.279836654663,3.1645823155837807
4580.432891845703,3.1645823155837807
4590.584516525269,3.1613580850024423
4600.736856460571,3.1613580850024423
4610.89015007019,3.1710307767464583
4621.043920516968,3.16780654616512
4631.195068359375,3.16780654616512
4641.348600387573,3.1710307767464583
4651.501893997192,3.1710307767464583
4661.6551876068115,3.1742550073277966
4671.8080043792725,3.1742550073277966
4681.9610595703125,3.1645823155837807
4692.114353179932,3.1871519296531505
4702.266216278076,3.1871519296531505
4712.419271469116,3.16780654616512
4722.572565078735,3.158133854421104
4732.7258586883545,3.16780654616512
4742.877721786499,3.1710307767464583
4753.031015396118,3.1710307767464583
4763.184547424316,3.1645823155837807
4773.337602615356,3.1710307767464583
4783.489942550659,3.1645823155837807
4793.642997741699,3.1710307767464583
4803.7965297698975,3.16780654616512
4813.948154449463,3.158133854421104
4824.101686477661,3.16780654616512
4834.254741668701,3.1742550073277966
4844.408750534058,3.16780654616512
4854.560136795044,3.1710307767464583
4864.713907241821,3.16780654616512
4874.866247177124,3.16780654616512
4885.019540786743,3.16780654616512
4895.170450210571,3.16780654616512
4905.323266983032,3.16780654616512
4915.476083755493,3.1742550073277966
4925.628185272217,3.1645823155837807
4935.781002044678,3.1710307767464583
4945.934057235718,3.16780654616512
4956.086874008179,3.16780654616512
4966.239213943481,3.1710307767464583
4976.392030715942,3.16780654616512
4986.546277999878,3.1710307767464583
4996.69885635376,3.1645823155837807
5006.850719451904,3.1710307767464583
5017.003536224365,3.16780654616512
5027.156352996826,3.16780654616512
5037.328720092773,3.16780654616512
5047.495365142822,3.1710307767464583
5057.664394378662,3.1710307767464583
5067.831754684448,3.16780654616512
5077.999591827393,3.16780654616512
5088.165521621704,3.16780654616512
5098.333358764648,3.1710307767464583
5108.502626419067,3.1710307767464583
5118.670463562012,3.16780654616512
5128.846645355225,3.1645823155837807
5139.021873474121,3.1645823155837807
5149.188756942749,3.16780654616512
5159.356355667114,3.1645823155837807
5169.528245925903,3.1613580850024423
5179.696559906006,3.1710307767464583
5189.8627281188965,3.16780654616512
5200.030088424683,3.16780654616512
5210.198640823364,3.1645823155837807
5220.36600112915,3.1645823155837807
5230.531692504883,3.1613580850024423
5240.758419036865,3.158133854421104
5250.967025756836,3.158133854421104
5261.167049407959,3.158133854421104
5271.348237991333,3.1613580850024423
5281.522274017334,3.1549096238397656
5291.692018508911,3.1549096238397656
5301.860332489014,3.1549096238397656
5312.029600143433,3.1549096238397656
5322.198390960693,3.1549096238397656
5332.365036010742,3.1516853932584263
5342.535018920898,2.0006350757205666
5352.703809738159,0.004836345872007541
5362.8740310668945,0.0016121152906691805
5373.041152954102,0.0016121152906691805
5383.211612701416,0.0016121152906691805
5393.380880355835,0.008060576453346634
5403.55110168457,0.008060576453346634
5413.718223571777,0.0016121152906691805
5423.88916015625,0.0016121152906691805
5434.059381484985,0.0016121152906691805
5444.23246383667,0.0016121152906691805
5454.402208328247,0.0016121152906691805
5464.571952819824,0.0016121152906691805
5474.738836288452,0.004836345872007541
5484.90834236145,0.0016121152906691805
5495.077133178711,0.008060576453346634
5505.247354507446,0.008060576453346634
5515.413522720337,0.004836345872007541
5525.583267211914,0.0016121152906691805
5535.752058029175,0.008060576453346634
5545.923471450806,0.008060576453346634
5556.09393119812,0.0016121152906691805
5566.263914108276,0.0016121152906691805
5576.432466506958,0.004836345872007541
5586.602449417114,0.0016121152906691805
5596.769332885742,0.004836345872007541
5606.938600540161,0.0016121152906691805
5617.108106613159,0.0016121152906691805
5627.277374267578,0.0016121152906691805
5637.444496154785,0.0016121152906691805
5647.61757850647,0.0016121152906691805
5657.784461975098,0.004836345872007541
5667.953729629517,0.004836345872007541
5678.122282028198,0.0016121152906691805
5688.291788101196,0.011284807034684995
5698.458433151245,0.0016121152906691805
5708.628416061401,0.0016121152906691805
5718.796730041504,0.004836345872007541
5728.965997695923,0.0016121152906691805
5739.131212234497,0.0016121152906691805
5749.305009841919,0.0016121152906691805
5759.47117805481,0.008060576453346634
5769.639730453491,0.0016121152906691805
5779.807806015015,0.004836345872007541
5789.9768352508545,0.0016121152906691805
5800.143241882324,0.0016121152906691805
5810.311555862427,0.0016121152906691805
5820.479869842529,0.0016121152906691805
5830.64866065979,0.004836345872007541
5840.814828872681,0.004836345872007541
5850.988388061523,0.004836345872007541
5861.159086227417,0.0016121152906691805
5871.327638626099,0.0016121152906691805
5881.497144699097,0.0016121152906691805
5891.663551330566,0.0016121152906691805
5901.832580566406,0.0016121152906691805
5912.001371383667,0.0016121152906691805
5922.170639038086,0.008060576453346634
5932.336807250977,0.0016121152906691805
5942.506313323975,0.0016121152906691805
5952.676773071289,0.004836345872007541
5962.846279144287,0.0016121152906691805
5973.015308380127,0.0016121152906691805
5983.184099197388,0.0016121152906691805
5993.3507442474365,0.0016121152906691805
6003.520488739014,0.0016121152906691805
6013.6895179748535,0.0016121152906691805
6023.859024047852,0.0016121152906691805
6034.0259075164795,0.0016121152906691805
6044.195175170898,0.008060576453346634
6054.365158081055,0.008060576453346634
6064.534425735474,0.0016121152906691805
6074.7034549713135,0.0016121152906691805
6084.875583648682,0.004836345872007541
6095.041990280151,0.0016121152906691805
6105.2117347717285,0.0016121152906691805
6115.380525588989,0.0016121152906691805
6125.549554824829,0.0016121152906691805
6135.715961456299,0.0016121152906691805
6145.885229110718,0.0016121152906691805
6156.054973602295,0.008060576453346634
6166.224002838135,0.0016121152906691805
6176.392316818237,0.0016121152906691805
6186.560869216919,0.0016121152906691805
6196.7267990112305,0.0016121152906691805
6206.895351409912,0.0016121152906691805
6217.063426971436,0.0016121152906691805
6227.231740951538,0.008060576453346634
6237.39767074585,0.008060576453346634
6247.604846954346,0.0016121152906691805
6257.789373397827,0.004836345872007541
6267.961740493774,0.008060576453346634
6278.1336307525635,0.0016121152906691805
6288.3031368255615,0.0016121152906691805
6298.471212387085,0.0016121152906691805
6309.28373336792,0.0016121152906691805
6319.593191146851,0.0016121152906691805
6329.8094272613525,0.0016121152906691805
6339.993715286255,0.0016121152906691805
6350.167989730835,0.0016121152906691805
6360.340595245361,0.008060576453346634
6370.514869689941,0.0016121152906691805
6380.684614181519,0.0016121152906691805
6390.854835510254,0.0016121152906691805
6401.022672653198,0.008060576453346634
6411.224365234375,0.0016121152906691805
6421.412944793701,0.0016121152906691805
6431.585073471069,0.008060576453346634
6441.756010055542,0.0016121152906691805
6451.926469802856,0.0016121152906691805
6462.096214294434,0.0016121152906691805
6472.26357460022,0.004836345872007541
6482.433557510376,0.0016121152906691805
6492.6557540893555,0.0016121152906691805
6502.828121185303,0.0016121152906691805
6513.021230697632,0.0016121152906691805
6523.201704025269,0.011284807034684995
6533.373832702637,0.0016121152906691805
6543.543338775635,0.0016121152906691805
6553.712844848633,0.0016121152906691805
6563.883543014526,0.008060576453346634
6574.051141738892,0.0016121152906691805
6584.22064781189,0.004836345872007541
6594.390392303467,0.004836345872007541
6604.559421539307,0.008060576453346634
6614.7260665893555,0.0016121152906691805
6624.895334243774,0.008060576453346634
6635.063171386719,0.0016121152906691805
6645.232200622559,0.0016121152906691805
6655.399322509766,0.0016121152906691805
6665.574550628662,0.004836345872007541
6675.741672515869,0.0016121152906691805
6685.911417007446,0.0016121152906691805
6696.080684661865,0.0016121152906691805
6706.249713897705,0.004836345872007541
6716.4154052734375,0.0016121152906691805
6726.584434509277,0.0016121152906691805
6736.754417419434,0.0016121152906691805
6746.9236850738525,0.0016121152906691805
6757.090330123901,0.0016121152906691805
6767.264127731323,0.0016121152906691805
6777.4317264556885,0.0016121152906691805
6787.60027885437,0.0016121152906691805
6797.769546508789,0.0016121152906691805
6807.937860488892,0.004836345872007541
6818.107843399048,0.0016121152906691805
6828.277111053467,0.0016121152906691805
6838.446617126465,0.0016121152906691805
6848.616361618042,0.0016121152906691805
6858.783006668091,0.008060576453346634
6868.9563274383545,0.0016121152906691805
6879.122734069824,0.004836345872007541
6889.292478561401,0.0016121152906691805
6899.461984634399,0.0016121152906691805
6909.631252288818,0.0016121152906691805
6919.796943664551,0.0016121152906691805
6929.9657344818115,0.0016121152906691805
6940.133571624756,0.008060576453346634
6950.3021240234375,0.0016121152906691805
6960.468053817749,0.004836345872007541
6970.640420913696,0.0016121152906691805
6980.806589126587,0.008060576453346634
6990.974903106689,0.004836345872007541
7001.143455505371,0.0016121152906691805
7011.309623718262,0.0016121152906691805
7021.480321884155,0.0016121152906691805
7031.648635864258,0.0016121152906691805
7041.818380355835,0.0016121152906691805
7051.984786987305,0.0016121152906691805
7062.153339385986,0.008060576453346634
7072.323322296143,0.0016121152906691805
7082.492351531982,0.0016121152906691805
7092.661142349243,0.0016121152906691805
7102.829933166504,0.0016121152906691805
7112.995624542236,0.008060576453346634
7123.1653690338135,0.0016121152906691805
7133.335113525391,0.0016121152906691805
7143.506050109863,0.0016121152906691805
7153.672695159912,0.0016121152906691805
7163.841962814331,0.0016121152906691805
7174.011945724487,0.011284807034684995
7184.180736541748,0.008060576453346634
7194.350481033325,0.0016121152906691805
7204.519033432007,0.004836345872007541
7214.685440063477,0.0016121152906691805
7224.855422973633,0.004836345872007541
7235.024929046631,0.0016121152906691805
7245.194673538208,0.0016121152906691805
7255.362987518311,0.0016121152906691805
7265.532732009888,0.0016121152906691805
7275.702714920044,0.0016121152906691805
7285.872459411621,0.0016121152906691805
7296.041011810303,0.0016121152906691805
7306.207656860352,0.011284807034684995
7316.37716293335,0.008060576453346634
7326.547384262085,0.0016121152906691805
7336.7133140563965,0.004836345872007541
7346.882104873657,0.0016121152906691805
7357.051372528076,0.004836345872007541
7367.218971252441,0.004836345872007541
7377.390623092651,0.004836345872007541
7387.560606002808,0.008060576453346634
7397.7296352386475,0.011284807034684995
7407.896518707275,0.0016121152906691805
7418.0662631988525,0.008060576453346634
7428.235292434692,0.004836345872007541
7438.404083251953,0.0016121152906691805
7448.570728302002,0.0016121152906691805
7458.739519119263,0.0016121152906691805
7468.909502029419,0.0016121152906691805
7479.081630706787,0.0016121152906691805
7489.251613616943,0.014509037616023356
7499.419450759888,0.0016121152906691805
7509.584665298462,0.0016121152906691805
7519.753456115723,0.0016121152906691805
7529.922723770142,0.0016121152906691805
7540.090560913086,0.0016121152906691805
7550.257444381714,0.0016121152906691805
7560.425758361816,0.0016121152906691805
7570.594310760498,0.0016121152906691805
7580.762147903442,0.0016121152906691805
7590.9295082092285,0.0016121152906691805
7601.09806060791,0.008060576453346634
7611.266851425171,0.004836345872007541
7621.435642242432,0.0016121152906691805
7631.601810455322,0.004836345872007541
7641.770839691162,0.0016121152906691805
7651.938676834106,0.0016121152906691805
7662.107706069946,0.011284807034684995
7672.2729206085205,0.0016121152906691805
7682.446479797363,0.0016121152906691805
7692.613363265991,0.0016121152906691805
7702.782869338989,0.0016121152906691805
7712.952136993408,0.0016121152906691805
7723.1199741363525,0.0016121152906691805
7733.2868576049805,0.0016121152906691805
7743.456125259399,0.0016121152906691805
7753.62491607666,0.0016121152906691805
7763.793230056763,0.004836345872007541
7773.960113525391,0.0016121152906691805
7784.132480621338,0.0016121152906691805
7794.300317764282,0.0016121152906691805
7804.469108581543,0.0016121152906691805
7814.639568328857,0.0016121152906691805
7824.808359146118,0.0016121152906691805
7834.975004196167,0.0016121152906691805
7845.144510269165,0.0016121152906691805
7855.313062667847,0.0016121152906691805
7865.481376647949,0.004836345872007541
7875.647306442261,0.0016121152906691805
7885.820388793945,0.008060576453346634
7895.987033843994,0.008060576453346634
7906.155586242676,0.011284807034684995
7916.3243770599365,0.0016121152906691805
7926.491975784302,0.0016121152906691805
7936.6583824157715,0.004836345872007541
7946.826934814453,0.0016121152906691805
7956.995725631714,0.0016121152906691805
7967.164039611816,0.0016121152906691805
7977.331638336182,0.008060576453346634
7987.504720687866,0.0016121152906691805
7997.672319412231,0.004836345872007541
8007.840871810913,0.004836345872007541
8018.009901046753,0.0016121152906691805
8028.178691864014,0.004836345872007541
8038.345575332642,0.0016121152906691805
8048.513412475586,0.0016121152906691805
8058.682441711426,0.008060576453346634
8068.851947784424,0.0016121152906691805
8079.019069671631,0.0016121152906691805
8089.191436767578,0.008060576453346634
